controllers/analytics.controller.ts(18,51): error TS18046: 'err' is of type 'unknown'.
services/sales.service.ts(322,7): error TS7053: Element implicitly has an 'any' type because expression of type 'any' can't be used to index type '{}'.
services/sales.service.ts(322,11): error TS7053: Element implicitly has an 'any' type because expression of type 'string' can't be used to index type '{ paymentMethod: string; status: string; customerId: string; }'.
  No index signature with a parameter of type 'string' was found on type '{ paymentMethod: string; status: string; customerId: string; }'.
services/sales.service.ts(338,11): error TS2339: Property 'Sale' does not exist on type '{ sequelize: Sequelize; DataTypes: typeof import("C:/Projects/Web Application Development/Javascript Frameworks/Fullstack Frameworks/ReactJS + ExpressJS/ReactJS + ExpressJS +MySQL/RetailSphere/RetailSphere--Super-Market-ERP-System-Web-App/Super Market ERP Backend/node_modules/sequelize/types/data-types"); }'.
services/sales.service.ts(338,17): error TS2339: Property 'SaleDetail' does not exist on type '{ sequelize: Sequelize; DataTypes: typeof import("C:/Projects/Web Application Development/Javascript Frameworks/Fullstack Frameworks/ReactJS + ExpressJS/ReactJS + ExpressJS +MySQL/RetailSphere/RetailSphere--Super-Market-ERP-System-Web-App/Super Market ERP Backend/node_modules/sequelize/types/data-types"); }'.
services/sales.service.ts(338,29): error TS2339: Property 'StockBatch' does not exist on type '{ sequelize: Sequelize; DataTypes: typeof import("C:/Projects/Web Application Development/Javascript Frameworks/Fullstack Frameworks/ReactJS + ExpressJS/ReactJS + ExpressJS +MySQL/RetailSphere/RetailSphere--Super-Market-ERP-System-Web-App/Super Market ERP Backend/node_modules/sequelize/types/data-types"); }'.
utils/date.utils.ts(1,30): error TS7006: Parameter 'expiryDate' implicitly has an 'any' type.
utils/date.utils.ts(3,21): error TS2362: The left-hand side of an arithmetic operation must be of type 'any', 'number', 'bigint' or an enum type.
utils/date.utils.ts(3,44): error TS2363: The right-hand side of an arithmetic operation must be of type 'any', 'number', 'bigint' or an enum type.
utils/generateInvoiceNo.ts(4,41): error TS7006: Parameter 'transaction' implicitly has an 'any' type.
utils/generateInvoiceNo.ts(5,11): error TS2339: Property 'Sale' does not exist on type '{ sequelize: Sequelize; DataTypes: typeof import("C:/Projects/Web Application Development/Javascript Frameworks/Fullstack Frameworks/ReactJS + ExpressJS/ReactJS + ExpressJS +MySQL/RetailSphere/RetailSphere--Super-Market-ERP-System-Web-App/Super Market ERP Backend/node_modules/sequelize/types/data-types"); }'.
validators/stockbatch.validator.ts(15,9): error TS2353: Object literal may only specify known properties, and 'errorMap' does not exist in type '{ error?: string | $ZodErrorMap<$ZodIssueInvalidType<unknown>> | undefined; message?: string | undefined; }'.
